b0,f_V,dt_excess_Myr,destroyed
0.11800000000000001,0.456,0.0,1.0
0.12,0.456,0.0,1.0
0.122,0.456,0.0,1.0
0.124,0.456,0.0,1.0
0.126,0.456,0.0,1.0
0.128,0.456,0.0,1.0
0.13,0.456,0.0,1.0
0.132,0.456,0.0,1.0
0.134,0.456,0.0,1.0
0.136,0.456,0.0,1.0
0.138,0.456,0.0,1.0
0.14,0.456,0.0,1.0
0.14200000000000002,0.456,0.0,1.0
0.14400000000000002,0.456,0.0,1.0
0.146,0.456,0.0,1.0
0.148,0.456,0.0,1.0
0.15,0.456,0.0,1.0
0.152,0.456,0.0,1.0
0.154,0.456,0.0,1.0
0.156,0.456,0.0,1.0
0.158,0.456,0.0,1.0
0.16,0.456,0.0,1.0
0.162,0.456,0.0,1.0
0.164,0.456,0.0,1.0
0.166,0.456,0.0,1.0
0.168,0.456,0.0,1.0
0.17,0.456,0.0,1.0
0.17200000000000001,0.456,0.0,1.0
0.17400000000000002,0.456,0.0,1.0
0.176,0.456,0.0,1.0
0.178,0.456,0.0,1.0
0.18,0.456,0.0,1.0
0.182,0.456,0.0,1.0
0.184,0.456,0.0,1.0
0.186,0.456,0.0,1.0
0.188,0.456,0.0,1.0
0.19,0.456,0.0,1.0
0.192,0.456,0.0,1.0
0.194,0.456,0.0,1.0
0.196,0.456,0.0,1.0
0.198,0.456,0.0,1.0
0.2,0.456,0.0,1.0
0.0,0.462,-0.0,1.0
0.002,0.462,0.0,1.0
0.004,0.462,0.0,1.0
0.006,0.462,0.0,1.0
0.008,0.462,0.0,1.0
0.01,0.462,0.0,1.0
0.012,0.462,0.0,1.0
0.014,0.462,0.0,1.0
0.016,0.462,0.0,1.0
0.018000000000000002,0.462,0.0,1.0
0.02,0.462,0.0,1.0
0.022,0.462,0.0,1.0
0.024,0.462,0.0,1.0
0.026000000000000002,0.462,0.0,1.0
0.028,0.462,0.0,1.0
0.03,0.462,0.0,1.0
0.032,0.462,0.0,1.0
0.034,0.462,0.0,1.0
0.036000000000000004,0.462,0.0,1.0
0.038,0.462,0.0,1.0
0.04,0.462,0.0,1.0
0.042,0.462,0.0,1.0
0.044,0.462,0.0,1.0
0.046,0.462,0.0,1.0
0.048,0.462,0.0,1.0
0.05,0.462,0.0,1.0
0.052000000000000005,0.462,0.0,1.0
0.054,0.462,0.0,1.0
0.056,0.462,0.0,1.0
0.058,0.462,0.0,1.0
0.06,0.462,0.0,1.0
0.062,0.462,0.0,1.0
0.064,0.462,0.0,1.0
0.066,0.462,0.0,1.0
0.068,0.462,0.0,1.0
0.07,0.462,0.0,1.0
0.07200000000000001,0.462,0.0,1.0
0.074,0.462,0.0,1.0
0.076,0.462,0.0,1.0
0.078,0.462,0.0,1.0
0.08,0.462,0.0,1.0
0.082,0.462,0.0,1.0
0.084,0.462,0.0,1.0
0.08600000000000001,0.462,0.0,1.0
0.088,0.462,0.0,1.0
0.09,0.462,0.0,1.0
0.092,0.462,0.0,1.0
0.094,0.462,0.0,1.0
0.096,0.462,0.0,1.0
0.098,0.462,0.0,1.0
0.1,0.462,0.0,1.0
0.10200000000000001,0.462,0.0,1.0
0.10400000000000001,0.462,0.0,1.0
0.106,0.462,0.0,1.0
0.108,0.462,0.0,1.0
0.11,0.462,0.0,1.0
0.112,0.462,0.0,1.0
0.114,0.462,0.0,1.0
0.116,0.462,0.0,1.0
0.11800000000000001,0.462,0.0,1.0
0.12,0.462,0.0,1.0
0.122,0.462,0.0,1.0
0.124,0.462,0.0,1.0
0.126,0.462,0.0,1.0
0.128,0.462,0.0,1.0
0.13,0.462,0.0,1.0
0.132,0.462,0.0,1.0
0.134,0.462,0.0,1.0
0.136,0.462,0.0,1.0
0.138,0.462,0.0,1.0
0.14,0.462,0.0,1.0
0.14200000000000002,0.462,0.0,1.0
0.14400000000000002,0.462,0.0,1.0
0.146,0.462,0.0,1.0
0.148,0.462,0.0,1.0
0.15,0.462,0.0,1.0
0.152,0.462,0.0,1.0
0.154,0.462,0.0,1.0
0.156,0.462,0.0,1.0
0.158,0.462,0.0,1.0
0.16,0.462,0.0,1.0
0.162,0.462,0.0,1.0
0.164,0.462,0.0,1.0
0.166,0.462,0.0,1.0
0.168,0.462,0.0,1.0
0.17,0.462,0.0,1.0
0.17200000000000001,0.462,0.0,1.0
0.17400000000000002,0.462,0.0,1.0
0.176,0.462,0.0,1.0
0.178,0.462,0.0,1.0
0.18,0.462,0.0,1.0
0.182,0.462,0.0,1.0
0.184,0.462,0.0,1.0
0.186,0.462,0.0,1.0
0.188,0.462,0.0,1.0
0.19,0.462,0.0,1.0
0.192,0.462,0.0,1.0
0.194,0.462,0.0,1.0
0.196,0.462,0.0,1.0
0.198,0.462,0.0,1.0
0.2,0.462,0.0,1.0
0.0,0.468,-0.0,1.0
0.002,0.468,0.0,1.0
0.004,0.468,0.0,1.0
0.006,0.468,0.0,1.0
0.008,0.468,0.0,1.0
0.01,0.468,0.0,1.0
0.012,0.468,0.0,1.0
0.014,0.468,0.0,1.0
0.016,0.468,0.0,1.0
0.018000000000000002,0.468,0.0,1.0
0.02,0.468,0.0,1.0
0.022,0.468,0.0,1.0
0.024,0.468,0.0,1.0
0.026000000000000002,0.468,0.0,1.0
0.028,0.468,0.0,1.0
0.03,0.468,0.0,1.0
0.032,0.468,0.0,1.0
0.034,0.468,0.0,1.0
0.036000000000000004,0.468,0.0,1.0
0.038,0.468,0.0,1.0
0.04,0.468,0.0,1.0
0.042,0.468,0.0,1.0
0.044,0.468,0.0,1.0
0.046,0.468,0.0,1.0
0.048,0.468,0.0,1.0
0.05,0.468,0.0,1.0
0.052000000000000005,0.468,0.0,1.0
0.054,0.468,0.0,1.0
0.056,0.468,0.0,1.0
0.058,0.468,0.0,1.0
0.06,0.468,0.0,1.0
0.062,0.468,0.0,1.0
0.064,0.468,0.0,1.0
0.066,0.468,0.0,1.0
0.068,0.468,0.0,1.0
0.07,0.468,0.0,1.0
0.07200000000000001,0.468,0.0,1.0
0.074,0.468,0.0,1.0
0.076,0.468,0.0,1.0
0.078,0.468,0.0,1.0
0.08,0.468,0.0,1.0
0.082,0.468,0.0,1.0
0.084,0.468,0.0,1.0
0.08600000000000001,0.468,0.0,1.0
0.088,0.468,0.0,1.0
0.09,0.468,0.0,1.0
0.092,0.468,0.0,1.0
0.094,0.468,0.0,1.0
0.096,0.468,0.0,1.0
0.098,0.468,0.0,1.0
0.1,0.468,0.0,1.0
0.10200000000000001,0.468,0.0,1.0
0.10400000000000001,0.468,0.0,1.0
0.106,0.468,0.0,1.0
0.108,0.468,0.0,1.0
0.11,0.468,0.0,1.0
0.112,0.468,0.0,1.0
0.114,0.468,0.0,1.0
0.116,0.468,0.0,1.0
0.11800000000000001,0.468,0.0,1.0
0.12,0.468,0.0,1.0
0.122,0.468,0.0,1.0
0.124,0.468,0.0,1.0
0.126,0.468,0.0,1.0
0.128,0.468,0.0,1.0
0.13,0.468,0.0,1.0
0.132,0.468,0.0,1.0
0.134,0.468,0.0,1.0
0.136,0.468,0.0,1.0
0.138,0.468,0.0,1.0
0.14,0.468,0.0,1.0
0.14200000000000002,0.468,0.0,1.0
0.14400000000000002,0.468,0.0,1.0
0.146,0.468,0.0,1.0
0.148,0.468,0.0,1.0
0.15,0.468,0.0,1.0
0.152,0.468,0.0,1.0
0.154,0.468,0.0,1.0
0.156,0.468,0.0,1.0
0.158,0.468,0.0,1.0
0.16,0.468,0.0,1.0
0.162,0.468,0.0,1.0
0.164,0.468,0.0,1.0
0.166,0.468,0.0,1.0
0.168,0.468,0.0,1.0
0.17,0.468,0.0,1.0
0.17200000000000001,0.468,0.0,1.0
0.17400000000000002,0.468,0.0,1.0
0.176,0.468,0.0,1.0
0.178,0.468,0.0,1.0
0.18,0.468,0.0,1.0
0.182,0.468,0.0,1.0
0.184,0.468,0.0,1.0
0.186,0.468,0.0,1.0
0.188,0.468,0.0,1.0
0.19,0.468,0.0,1.0
0.192,0.468,0.0,1.0
0.194,0.468,0.0,1.0
0.196,0.468,0.0,1.0
0.198,0.468,0.0,1.0
0.2,0.468,0.0,1.0
0.0,0.474,-0.0,1.0
0.002,0.474,0.0,1.0
0.004,0.474,0.0,1.0
0.006,0.474,0.0,1.0
0.008,0.474,0.0,1.0
0.01,0.474,0.0,1.0
0.012,0.474,0.0,1.0
0.014,0.474,0.0,1.0
0.016,0.474,0.0,1.0
0.018000000000000002,0.474,0.0,1.0
0.02,0.474,0.0,1.0
0.022,0.474,0.0,1.0
0.024,0.474,0.0,1.0
0.026000000000000002,0.474,0.0,1.0
0.028,0.474,0.0,1.0
0.03,0.474,0.0,1.0
0.032,0.474,0.0,1.0
0.034,0.474,0.0,1.0
0.036000000000000004,0.474,0.0,1.0
0.038,0.474,0.0,1.0
0.04,0.474,0.0,1.0
0.042,0.474,0.0,1.0
0.044,0.474,0.0,1.0
0.046,0.474,0.0,1.0
0.048,0.474,0.0,1.0
0.05,0.474,0.0,1.0
0.052000000000000005,0.474,0.0,1.0
0.054,0.474,0.0,1.0
0.056,0.474,0.0,1.0
0.058,0.474,0.0,1.0
0.06,0.474,0.0,1.0
0.062,0.474,0.0,1.0
0.064,0.474,0.0,1.0
0.066,0.474,0.0,1.0
0.068,0.474,0.0,1.0
0.07,0.474,0.0,1.0
0.07200000000000001,0.474,0.0,1.0
0.074,0.474,0.0,1.0
0.076,0.474,0.0,1.0
0.078,0.474,0.0,1.0
0.08,0.474,0.0,1.0
0.082,0.474,0.0,1.0
0.084,0.474,0.0,1.0
0.08600000000000001,0.474,0.0,1.0
0.088,0.474,0.0,1.0
0.09,0.474,0.0,1.0
0.092,0.474,0.0,1.0
0.094,0.474,0.0,1.0
0.096,0.474,0.0,1.0
0.098,0.474,0.0,1.0
0.1,0.474,0.0,1.0
0.10200000000000001,0.474,0.0,1.0
0.10400000000000001,0.474,0.0,1.0
0.106,0.474,0.0,1.0
0.108,0.474,0.0,1.0
0.11,0.474,0.0,1.0
0.112,0.474,0.0,1.0
0.114,0.474,0.0,1.0
0.116,0.474,0.0,1.0
0.11800000000000001,0.474,0.0,1.0
0.12,0.474,0.0,1.0
0.122,0.474,0.0,1.0
0.124,0.474,0.0,1.0
0.126,0.474,0.0,1.0
0.128,0.474,0.0,1.0
0.13,0.474,0.0,1.0
0.132,0.474,0.0,1.0
0.134,0.474,0.0,1.0
0.136,0.474,0.0,1.0
0.138,0.474,0.0,1.0
0.14,0.474,0.0,1.0
0.14200000000000002,0.474,0.0,1.0
0.14400000000000002,0.474,0.0,1.0
0.146,0.474,0.0,1.0
0.148,0.474,0.0,1.0
0.15,0.474,0.0,1.0
0.152,0.474,0.0,1.0
0.154,0.474,0.0,1.0
0.156,0.474,0.0,1.0
0.158,0.474,0.0,1.0
0.16,0.474,0.0,1.0
0.162,0.474,0.0,1.0
0.164,0.474,0.0,1.0
0.166,0.474,0.0,1.0
0.168,0.474,0.0,1.0
0.17,0.474,0.0,1.0
0.17200000000000001,0.474,0.0,1.0
0.17400000000000002,0.474,0.0,1.0
0.176,0.474,0.0,1.0
0.178,0.474,0.0,1.0
0.18,0.474,0.0,1.0
0.182,0.474,0.0,1.0
0.184,0.474,0.0,1.0
0.186,0.474,0.0,1.0
0.188,0.474,0.0,1.0
0.19,0.474,0.0,1.0
0.192,0.474,0.0,1.0
0.194,0.474,0.0,1.0
0.196,0.474,0.0,1.0
0.198,0.474,0.0,1.0
0.2,0.474,0.0,1.0
0.0,0.48,-0.0,1.0
0.002,0.48,0.0,1.0
0.004,0.48,0.0,1.0
0.006,0.48,0.0,1.0
0.008,0.48,0.0,1.0
0.01,0.48,0.0,1.0
0.012,0.48,0.0,1.0
0.014,0.48,0.0,1.0
0.016,0.48,0.0,1.0
0.018000000000000002,0.48,0.0,1.0
0.02,0.48,0.0,1.0
0.022,0.48,0.0,1.0
0.024,0.48,0.0,1.0
0.026000000000000002,0.48,0.0,1.0
0.028,0.48,0.0,1.0
0.03,0.48,0.0,1.0
0.032,0.48,0.0,1.0
0.034,0.48,0.0,1.0
0.036000000000000004,0.48,0.0,1.0
0.038,0.48,0.0,1.0
0.04,0.48,0.0,1.0
0.042,0.48,0.0,1.0
0.044,0.48,0.0,1.0
0.046,0.48,0.0,1.0
0.048,0.48,0.0,1.0
0.05,0.48,0.0,1.0
0.052000000000000005,0.48,0.0,1.0
0.054,0.48,0.0,1.0
0.056,0.48,0.0,1.0
0.058,0.48,0.0,1.0
0.06,0.48,0.0,1.0
0.062,0.48,0.0,1.0
0.064,0.48,0.0,1.0
0.066,0.48,0.0,1.0
0.068,0.48,0.0,1.0
0.07,0.48,0.0,1.0
0.07200000000000001,0.48,0.0,1.0
0.074,0.48,0.0,1.0
0.076,0.48,0.0,1.0
0.078,0.48,0.0,1.0
0.08,0.48,0.0,1.0
0.082,0.48,0.0,1.0
0.084,0.48,0.0,1.0
0.08600000000000001,0.48,0.0,1.0
0.088,0.48,0.0,1.0
0.09,0.48,0.0,1.0
0.092,0.48,0.0,1.0
0.094,0.48,0.0,1.0
0.096,0.48,0.0,1.0
0.098,0.48,0.0,1.0
0.1,0.48,0.0,1.0
0.10200000000000001,0.48,0.0,1.0
0.10400000000000001,0.48,0.0,1.0
0.106,0.48,0.0,1.0
0.108,0.48,0.0,1.0
0.11,0.48,0.0,1.0
0.112,0.48,0.0,1.0
0.114,0.48,0.0,1.0
0.116,0.48,0.0,1.0
0.11800000000000001,0.48,0.0,1.0
0.12,0.48,0.0,1.0
0.122,0.48,0.0,1.0
0.124,0.48,0.0,1.0
0.126,0.48,0.0,1.0
0.128,0.48,0.0,1.0
0.13,0.48,0.0,1.0
0.132,0.48,0.0,1.0
0.134,0.48,0.0,1.0
0.136,0.48,0.0,1.0
0.138,0.48,0.0,1.0
0.14,0.48,0.0,1.0
0.14200000000000002,0.48,0.0,1.0
0.14400000000000002,0.48,0.0,1.0
0.146,0.48,0.0,1.0
0.148,0.48,0.0,1.0
0.15,0.48,0.0,1.0
0.152,0.48,0.0,1.0
0.154,0.48,0.0,1.0
0.156,0.48,0.0,1.0
0.158,0.48,0.0,1.0
0.16,0.48,0.0,1.0
0.162,0.48,0.0,1.0
0.164,0.48,0.0,1.0
0.166,0.48,0.0,1.0
0.168,0.48,0.0,1.0
0.17,0.48,0.0,1.0
0.17200000000000001,0.48,0.0,1.0
0.17400000000000002,0.48,0.0,1.0
0.176,0.48,0.0,1.0
0.178,0.48,0.0,1.0
0.18,0.48,0.0,1.0
0.182,0.48,0.0,1.0
0.184,0.48,0.0,1.0
0.186,0.48,0.0,1.0
0.188,0.48,0.0,1.0
0.19,0.48,0.0,1.0
0.192,0.48,0.0,1.0
0.194,0.48,0.0,1.0
0.196,0.48,0.0,1.0
0.198,0.48,0.0,1.0
0.2,0.48,0.0,1.0
0.0,0.486,-0.0,1.0
0.002,0.486,0.0,1.0
0.004,0.486,0.0,1.0
0.006,0.486,0.0,1.0
0.008,0.486,0.0,1.0
0.01,0.486,0.0,1.0
0.012,0.486,0.0,1.0
0.014,0.486,0.0,1.0
0.016,0.486,0.0,1.0
0.018000000000000002,0.486,0.0,1.0
0.02,0.486,0.0,1.0
0.022,0.486,0.0,1.0
0.024,0.486,0.0,1.0
0.026000000000000002,0.486,0.0,1.0
0.028,0.486,0.0,1.0
0.03,0.486,0.0,1.0
0.032,0.486,0.0,1.0
0.034,0.486,0.0,1.0
0.036000000000000004,0.486,0.0,1.0
0.038,0.486,0.0,1.0
0.04,0.486,0.0,1.0
0.042,0.486,0.0,1.0
0.044,0.486,0.0,1.0
0.046,0.486,0.0,1.0
0.048,0.486,0.0,1.0
0.05,0.486,0.0,1.0
0.052000000000000005,0.486,0.0,1.0
0.054,0.486,0.0,1.0
0.056,0.486,0.0,1.0
0.058,0.486,0.0,1.0
0.06,0.486,0.0,1.0
0.062,0.486,0.0,1.0
0.064,0.486,0.0,1.0
0.066,0.486,0.0,1.0
0.068,0.486,0.0,1.0
0.07,0.486,0.0,1.0
0.07200000000000001,0.486,0.0,1.0
0.074,0.486,0.0,1.0
0.076,0.486,0.0,1.0
0.078,0.486,0.0,1.0
0.08,0.486,0.0,1.0
0.082,0.486,0.0,1.0
0.084,0.486,0.0,1.0
0.08600000000000001,0.486,0.0,1.0
0.088,0.486,0.0,1.0
0.09,0.486,0.0,1.0
0.092,0.486,0.0,1.0
0.094,0.486,0.0,1.0
0.096,0.486,0.0,1.0
0.098,0.486,0.0,1.0
0.1,0.486,0.0,1.0
0.10200000000000001,0.486,0.0,1.0
0.10400000000000001,0.486,0.0,1.0
0.106,0.486,0.0,1.0
0.108,0.486,0.0,1.0
0.11,0.486,0.0,1.0
0.112,0.486,0.0,1.0
0.114,0.486,0.0,1.0
0.116,0.486,0.0,1.0
0.11800000000000001,0.486,0.0,1.0
0.12,0.486,0.0,1.0
0.122,0.486,0.0,1.0
0.124,0.486,0.0,1.0
0.126,0.486,0.0,1.0
0.128,0.486,0.0,1.0
0.13,0.486,0.0,1.0
0.132,0.486,0.0,1.0
0.134,0.486,0.0,1.0
0.136,0.486,0.0,1.0
0.138,0.486,0.0,1.0
0.14,0.486,0.0,1.0
0.14200000000000002,0.486,0.0,1.0
0.14400000000000002,0.486,0.0,1.0
0.146,0.486,0.0,1.0
0.148,0.486,0.0,1.0
0.15,0.486,0.0,1.0
0.152,0.486,0.0,1.0
0.154,0.486,0.0,1.0
0.156,0.486,0.0,1.0
0.158,0.486,0.0,1.0
0.16,0.486,0.0,1.0
0.162,0.486,0.0,1.0
0.164,0.486,0.0,1.0
0.166,0.486,0.0,1.0
0.168,0.486,0.0,1.0
0.17,0.486,0.0,1.0
0.17200000000000001,0.486,0.0,1.0
0.17400000000000002,0.486,0.0,1.0
0.176,0.486,0.0,1.0
0.178,0.486,0.0,1.0
0.18,0.486,0.0,1.0
0.182,0.486,0.0,1.0
0.184,0.486,0.0,1.0
0.186,0.486,0.0,1.0
0.188,0.486,0.0,1.0
0.19,0.486,0.0,1.0
0.192,0.486,0.0,1.0
0.194,0.486,0.0,1.0
0.196,0.486,0.0,1.0
0.198,0.486,0.0,1.0
0.2,0.486,0.0,1.0
0.0,0.492,-0.0,1.0
0.002,0.492,0.0,1.0
0.004,0.492,0.0,1.0
0.006,0.492,0.0,1.0
0.008,0.492,0.0,1.0
0.01,0.492,0.0,1.0
0.012,0.492,0.0,1.0
0.014,0.492,0.0,1.0
0.016,0.492,0.0,1.0
0.018000000000000002,0.492,0.0,1.0
0.02,0.492,0.0,1.0
0.022,0.492,0.0,1.0
0.024,0.492,0.0,1.0
0.026000000000000002,0.492,0.0,1.0
0.028,0.492,0.0,1.0
0.03,0.492,0.0,1.0
0.032,0.492,0.0,1.0
0.034,0.492,0.0,1.0
0.036000000000000004,0.492,0.0,1.0
0.038,0.492,0.0,1.0
0.04,0.492,0.0,1.0
0.042,0.492,0.0,1.0
0.044,0.492,0.0,1.0
0.046,0.492,0.0,1.0
0.048,0.492,0.0,1.0
0.05,0.492,0.0,1.0
0.052000000000000005,0.492,0.0,1.0
0.054,0.492,0.0,1.0
0.056,0.492,0.0,1.0
0.058,0.492,0.0,1.0
0.06,0.492,0.0,1.0
0.062,0.492,0.0,1.0
0.064,0.492,0.0,1.0
0.066,0.492,0.0,1.0
0.068,0.492,0.0,1.0
0.07,0.492,0.0,1.0
0.07200000000000001,0.492,0.0,1.0
0.074,0.492,0.0,1.0
0.076,0.492,0.0,1.0
0.078,0.492,0.0,1.0
0.08,0.492,0.0,1.0
0.082,0.492,0.0,1.0
0.084,0.492,0.0,1.0
0.08600000000000001,0.492,0.0,1.0
0.088,0.492,0.0,1.0
0.09,0.492,0.0,1.0
0.092,0.492,0.0,1.0
0.094,0.492,0.0,1.0
0.096,0.492,0.0,1.0
0.098,0.492,0.0,1.0
0.1,0.492,0.0,1.0
0.10200000000000001,0.492,0.0,1.0
0.10400000000000001,0.492,0.0,1.0
0.106,0.492,0.0,1.0
0.108,0.492,0.0,1.0
0.11,0.492,0.0,1.0
0.112,0.492,0.0,1.0
0.114,0.492,0.0,1.0
0.116,0.492,0.0,1.0
0.11800000000000001,0.492,0.0,1.0
0.12,0.492,0.0,1.0
0.122,0.492,0.0,1.0
0.124,0.492,0.0,1.0
0.126,0.492,0.0,1.0
0.128,0.492,0.0,1.0
0.13,0.492,0.0,1.0
0.132,0.492,0.0,1.0
0.134,0.492,0.0,1.0
0.136,0.492,0.0,1.0
0.138,0.492,0.0,1.0
0.14,0.492,0.0,1.0
0.14200000000000002,0.492,0.0,1.0
0.14400000000000002,0.492,0.0,1.0
0.146,0.492,0.0,1.0
0.148,0.492,0.0,1.0
0.15,0.492,0.0,1.0
0.152,0.492,0.0,1.0
0.154,0.492,0.0,1.0
0.156,0.492,0.0,1.0
0.158,0.492,0.0,1.0
0.16,0.492,0.0,1.0
0.162,0.492,0.0,1.0
0.164,0.492,0.0,1.0
0.166,0.492,0.0,1.0
0.168,0.492,0.0,1.0
0.17,0.492,0.0,1.0
0.17200000000000001,0.492,0.0,1.0
0.17400000000000002,0.492,0.0,1.0
0.176,0.492,0.0,1.0
0.178,0.492,0.0,1.0
0.18,0.492,0.0,1.0
0.182,0.492,0.0,1.0
0.184,0.492,0.0,1.0
0.186,0.492,0.0,1.0
0.188,0.492,0.0,1.0
0.19,0.492,0.0,1.0
0.192,0.492,0.0,1.0
0.194,0.492,0.0,1.0
0.196,0.492,0.0,1.0
0.198,0.492,0.0,1.0
0.2,0.492,0.0,1.0
0.0,0.498,-0.0,1.0
0.002,0.498,0.0,1.0
0.004,0.498,0.0,1.0
0.006,0.498,0.0,1.0
0.008,0.498,0.0,1.0
0.01,0.498,0.0,1.0
0.012,0.498,0.0,1.0
0.014,0.498,0.0,1.0
0.016,0.498,0.0,1.0
0.018000000000000002,0.498,0.0,1.0
0.02,0.498,0.0,1.0
0.022,0.498,0.0,1.0
0.024,0.498,0.0,1.0
0.026000000000000002,0.498,0.0,1.0
0.028,0.498,0.0,1.0
0.03,0.498,0.0,1.0
0.032,0.498,0.0,1.0
0.034,0.498,0.0,1.0
0.036000000000000004,0.498,0.0,1.0
0.038,0.498,0.0,1.0
0.04,0.498,0.0,1.0
0.042,0.498,0.0,1.0
0.044,0.498,0.0,1.0
0.046,0.498,0.0,1.0
0.048,0.498,0.0,1.0
0.05,0.498,0.0,1.0
0.052000000000000005,0.498,0.0,1.0
0.054,0.498,0.0,1.0
0.056,0.498,0.0,1.0
0.058,0.498,0.0,1.0
0.06,0.498,0.0,1.0
0.062,0.498,0.0,1.0
0.064,0.498,0.0,1.0
0.066,0.498,0.0,1.0
0.068,0.498,0.0,1.0
0.07,0.498,0.0,1.0
0.07200000000000001,0.498,0.0,1.0
0.074,0.498,0.0,1.0
0.076,0.498,0.0,1.0
0.078,0.498,0.0,1.0
0.08,0.498,0.0,1.0
0.082,0.498,0.0,1.0
0.084,0.498,0.0,1.0
0.08600000000000001,0.498,0.0,1.0
0.088,0.498,0.0,1.0
0.09,0.498,0.0,1.0
0.092,0.498,0.0,1.0
0.094,0.498,0.0,1.0
0.096,0.498,0.0,1.0
0.098,0.498,0.0,1.0
0.1,0.498,0.0,1.0
0.10200000000000001,0.498,0.0,1.0
0.10400000000000001,0.498,0.0,1.0
0.106,0.498,0.0,1.0
0.108,0.498,0.0,1.0
0.11,0.498,0.0,1.0
0.112,0.498,0.0,1.0
0.114,0.498,0.0,1.0
0.116,0.498,0.0,1.0
0.11800000000000001,0.498,0.0,1.0
0.12,0.498,0.0,1.0
0.122,0.498,0.0,1.0
0.124,0.498,0.0,1.0
0.126,0.498,0.0,1.0
0.128,0.498,0.0,1.0
0.13,0.498,0.0,1.0
0.132,0.498,0.0,1.0
0.134,0.498,0.0,1.0
0.136,0.498,0.0,1.0
0.138,0.498,0.0,1.0
0.14,0.498,0.0,1.0
0.14200000000000002,0.498,0.0,1.0
0.14400000000000002,0.498,0.0,1.0
0.146,0.498,0.0,1.0
0.148,0.498,0.0,1.0
0.15,0.498,0.0,1.0
0.152,0.498,0.0,1.0
0.154,0.498,0.0,1.0
0.156,0.498,0.0,1.0
0.158,0.498,0.0,1.0
0.16,0.498,0.0,1.0
0.162,0.498,0.0,1.0
0.164,0.498,0.0,1.0
0.166,0.498,0.0,1.0
0.168,0.498,0.0,1.0
0.17,0.498,0.0,1.0
0.17200000000000001,0.498,0.0,1.0
0.17400000000000002,0.498,0.0,1.0
0.176,0.498,0.0,1.0
0.178,0.498,0.0,1.0
0.18,0.498,0.0,1.0
0.182,0.498,0.0,1.0
0.184,0.498,0.0,1.0
0.186,0.498,0.0,1.0
0.188,0.498,0.0,1.0
0.19,0.498,0.0,1.0
0.192,0.498,0.0,1.0
0.194,0.498,0.0,1.0
0.196,0.498,0.0,1.0
0.198,0.498,0.0,1.0
0.2,0.498,0.0,1.0
0.0,0.504,0.0,1.0
0.002,0.504,0.0040000000000000036,1.0
0.004,0.504,0.008000000000000007,1.0
0.006,0.504,0.01200000000000001,1.0
0.008,0.504,0.016000000000000014,1.0
0.01,0.504,0.020000000000000018,1.0
0.012,0.504,0.02400000000000002,1.0
0.014,0.504,0.028000000000000025,1.0
0.016,0.504,0.03200000000000003,1.0
0.018000000000000002,0.504,0.03600000000000004,1.0
0.02,0.504,0.040000000000000036,1.0
0.022,0.504,0.04400000000000004,1.0
0.024,0.504,0.04800000000000004,1.0
0.026000000000000002,0.504,0.05200000000000005,1.0
0.028,0.504,0.05600000000000005,1.0
0.03,0.504,0.06000000000000005,1.0
0.032,0.504,0.06400000000000006,1.0
0.034,0.504,0.06800000000000006,1.0
0.036000000000000004,0.504,0.07200000000000008,1.0
0.038,0.504,0.07600000000000007,1.0
0.04,0.504,0.08000000000000007,1.0
0.042,0.504,0.08400000000000007,1.0
0.044,0.504,0.08800000000000008,1.0
0.046,0.504,0.09200000000000008,1.0
0.048,0.504,0.09600000000000009,1.0
0.05,0.504,0.10000000000000009,1.0
0.052000000000000005,0.504,0.1040000000000001,1.0
0.054,0.504,0.1080000000000001,1.0
0.056,0.504,0.1120000000000001,1.0
0.058,0.504,0.1160000000000001,1.0
0.06,0.504,0.1200000000000001,1.0
0.062,0.504,0.12400000000000011,1.0
0.064,0.504,0.1280000000000001,1.0
0.066,0.504,0.13200000000000012,1.0
0.068,0.504,0.13600000000000012,1.0
0.07,0.504,0.14000000000000012,1.0
0.07200000000000001,0.504,0.14400000000000016,1.0
0.074,0.504,0.14800000000000013,1.0
0.076,0.504,0.15200000000000014,1.0
0.078,0.504,0.15600000000000014,1.0
0.08,0.504,0.16000000000000014,1.0
0.082,0.504,0.16400000000000015,1.0
0.084,0.504,0.16800000000000015,1.0
0.08600000000000001,0.504,0.17200000000000015,1.0
0.088,0.504,0.17600000000000016,1.0
0.09,0.504,0.18000000000000016,1.0
0.092,0.504,0.18400000000000016,1.0
0.094,0.504,0.18800000000000017,1.0
0.096,0.504,0.19200000000000017,1.0
0.098,0.504,0.19600000000000017,1.0
0.1,0.504,0.20000000000000018,1.0
0.10200000000000001,0.504,0.2040000000000002,1.0
0.10400000000000001,0.504,0.2080000000000002,1.0
0.106,0.504,0.2120000000000002,1.0
0.108,0.504,0.2160000000000002,1.0
0.11,0.504,0.2200000000000002,1.0
0.112,0.504,0.2240000000000002,1.0
0.114,0.504,0.2280000000000002,1.0
0.116,0.504,0.2320000000000002,1.0
0.11800000000000001,0.504,0.23600000000000024,1.0
0.12,0.504,0.2400000000000002,1.0
0.122,0.504,0.24400000000000022,1.0
0.124,0.504,0.24800000000000022,1.0
0.126,0.504,0.2520000000000002,1.0
0.128,0.504,0.2560000000000002,1.0
0.13,0.504,0.26000000000000023,1.0
0.132,0.504,0.26400000000000023,1.0
0.134,0.504,0.26800000000000024,1.0
0.136,0.504,0.27200000000000024,1.0
